,energyConsumption,ms,tx_power_median,ECL_median,Location Coverage,energyConsumptionTx,msTx,duration,interval,psize,tau,Throughput
1104,4.192299999999989,24491.25,-190.0,1.0,1.0,0.061800000000005184,334.499,3600,60.0,128,10010100.0,3061.2946525998577
1105,4.188199999999995,24217.751,-210.0,0.0,1.0,0.03570000000001984,175.99900000000005,3600,60.0,128,10010100.0,5818.214876220887
1106,4.187400000000025,24136.499,-210.0,1.0,1.0,0.061299999999960164,334.5,3600,60.0,128,10010100.0,3061.285500747384
1107,4.039299999999969,24649.001,-220.0,0.0,1.0,0.05000000000001137,210.751,3600,60.0,128,10010100.0,4858.814430299262
1108,4.215399999999988,24374.25,-210.0,0.0,1.0,0.034499999999979984,158.0,3600,60.0,128,10010100.0,6481.012658227848
1109,4.189300000000003,24710.999,-210.0,0.0,1.0,0.03550000000001319,178.0,3600,60.0,128,10010100.0,5752.808988764045
1110,4.1831000000000245,24161.999,-220.0,1.0,1.0,0.06309999999996307,335.5,3600,60.0,128,10010100.0,3052.1609538002976
1112,4.1952,24384.251,-220.0,0.0,1.0,0.03609999999997626,161.999,3600,60.0,128,10010100.0,6321.026673004155
1113,4.177999999999997,24305.751,-220.0,1.0,1.0,0.035799999999994725,178.0,3600,60.0,128,10010100.0,5752.808988764045
1114,4.037599999999999,24592.751,-220.0,0.0,1.0,0.04939999999999145,209.75,3600,60.0,128,10010100.0,4882.002383790225
1116,4.173499999999991,24238.75,-220.0,0.0,1.0,0.03580000000005157,178.0,3600,60.0,128,10010100.0,5752.808988764045
1117,4.19440000000003,24121.751,-220.0,0.0,1.0,0.03539999999998145,155.749,3600,60.0,128,10010100.0,6574.681057342264
1118,4.201000000000022,24463.749,-220.0,1.0,1.0,0.06369999999998299,334.25,3600,60.0,128,10010100.0,3063.57516828721
1119,4.192600000000027,24396.25,-230.0,0.0,1.0,0.06509999999997262,335.5,3600,60.0,128,10010100.0,3052.1609538002976
1120,4.204399999999963,24780.75,-230.0,0.0,1.0,0.03540000000003829,178.0,3600,60.0,128,10010100.0,5752.808988764045
1121,4.184799999999996,24219.25,-230.0,0.0,1.0,0.06470000000001619,334.749,3600,60.0,128,10010100.0,3059.008391361886
1122,4.191100000000007,24182.499,-240.0,1.0,1.0,0.06319999999999483,335.25,3600,60.0,128,10010100.0,3054.436987322893
1123,4.206999999999994,24487.249,-230.0,0.0,1.0,0.03530000000000655,155.5,3600,60.0,128,10010100.0,6585.209003215435
1124,4.175299999999994,24405.999,-240.0,0.0,1.0,0.03500000000002501,177.25,3600,60.0,128,10010100.0,5777.150916784203
1125,4.211599999999976,24710.749,-230.0,0.0,1.0,0.06340000000000147,335.5,3600,60.0,128,10010100.0,3052.1609538002976
1126,4.193399999999997,23988.499,-230.0,0.0,1.0,0.06290000000001328,334.0,3600,60.0,128,10010100.0,3065.8682634730544
1128,4.1875,24122.0,-220.0,0.0,1.0,0.03540000000003829,155.75,3600,60.0,128,10010100.0,6574.638844301767
1129,4.183299999999973,24594.75,-200.0,1.0,1.0,0.06320000000005166,334.499,3600,60.0,128,10010100.0,3061.2946525998577
1130,4.247500000000001,24510.501,-230.0,0.0,1.0,0.034300000000030195,153.25,3600,60.0,128,10010100.0,6681.892332789561
1131,4.164500000000031,23997.499,-210.0,0.0,1.0,0.035599999999988086,178.0,3600,60.0,128,10010100.0,5752.808988764045
1132,4.186199999999985,24285.25,-210.0,1.0,1.0,0.0625999999999749,334.5,3600,60.0,128,10010100.0,3061.285500747384
1133,4.178699999999935,24218.75,-210.0,0.0,1.0,0.06199999999995497,332.5,3600,60.0,128,10010100.0,3079.699248120301
1315,2.3248000000000104,23360.749,-230.0,0.0,1.0,0.02159999999997808,156.25,3600,60.0,128,10010100.0,6553.6
1316,2.3186000000000035,23121.251,-230.0,0.0,1.0,0.02299999999999613,151.749,3600,60.0,128,10010100.0,6747.985159704513
1317,2.3287999999999727,23658.0,-220.0,0.0,1.0,0.021199999999993224,151.249,3600,60.0,128,10010100.0,6770.292696150057
1318,2.31479999999999,23330.499,-220.0,0.0,1.0,0.022499999999979536,177.25099999999995,3600,60.0,128,10010100.0,5777.1183237330115
1319,2.3115999999999985,23090.25,-220.0,0.0,1.0,0.022500000000007958,160.251,3600,60.0,128,10010100.0,6389.975725580495
1320,2.3138000000000147,23141.749,-200.0,0.0,1.0,0.021199999999993224,148.25,3600,60.0,128,10010100.0,6907.2512647554795
1321,2.311700000000002,23320.75,-210.0,0.0,1.0,0.025000000000005684,177.24900000000005,3600,60.0,128,10010100.0,5777.18351020316
1322,2.327399999999983,23340.75,-210.0,0.0,1.0,0.020900000000011687,149.25,3600,60.0,128,10010100.0,6860.9715242881075
1323,2.3205999999999847,23572.999,-170.0,0.0,1.0,0.020999999999986585,149.501,3600,60.0,128,10010100.0,6849.452512023331
1324,2.3238999999999805,23638.5,-170.0,0.0,1.0,0.021099999999989905,151.249,3600,60.0,128,10010100.0,6770.292696150057
1325,2.310500000000019,22927.0,-170.0,0.0,1.0,0.022099999999994683,173.00099999999995,3600,60.0,128,10010100.0,5919.0409303992465
1326,2.3284999999999907,23421.5,-170.0,0.0,1.0,0.022199999999998,157.5,3600,60.0,128,10010100.0,6501.587301587301
1327,2.3187999999999818,23181.251,-170.0,0.0,1.0,0.021199999999993224,117.001,3600,60.0,128,10010100.0,8752.061948188477
1328,2.3309000000000144,23702.25,-120.0,1.0,1.0,0.022099999999994683,151.5,3600,60.0,128,10010100.0,6759.075907590759
1329,2.3188000000000097,23618.249,-180.0,0.0,1.0,0.022099999999994683,173.5,3600,60.0,128,10010100.0,5902.017291066281
1330,2.3187999999999818,23140.25,-180.0,0.0,1.0,0.02189999999998804,151.5,3600,60.0,128,10010100.0,6759.075907590759
1331,2.3161999999999807,23138.0,-160.0,1.0,1.0,0.022199999999998,151.249,3600,60.0,128,10010100.0,6770.292696150057
1332,2.5485000000000184,23470.0,-180.0,0.0,1.0,0.022400000000004642,175.99900000000005,3600,60.0,128,10010100.0,5818.214876220887
1333,2.334000000000003,23480.5,-170.0,0.0,1.0,0.02199999999999136,153.25,3600,60.0,128,10010100.0,6681.892332789561
1334,2.31310000000002,22934.0,-180.0,0.0,1.0,0.021900000000016462,151.749,3600,60.0,128,10010100.0,6747.985159704513
1335,2.327100000000001,23331.501,-180.0,0.0,1.0,0.021800000000013142,151.249,3600,60.0,128,10010100.0,6770.292696150057
1336,2.3136000000000085,23091.25,-170.0,0.0,1.0,0.02230000000000132,173.75099999999995,3600,60.0,128,10010100.0,5893.491260481956
1337,2.3292000000000144,23632.5,-180.0,0.0,1.0,0.022500000000007958,148.5,3600,60.0,128,10010100.0,6895.622895622895
1338,2.3174999999999955,23295.751,-150.0,0.0,1.0,0.022699999999986176,160.499,3600,60.0,128,10010100.0,6380.102056710633
1339,2.313299999999998,23088.5,-180.0,0.0,1.0,0.022099999999994683,175.25,3600,60.0,128,10010100.0,5843.081312410843
1340,2.3274000000000115,23303.5,-180.0,0.0,1.0,0.020800000000008367,148.251,3600,60.0,128,10010100.0,6907.20467315566
1341,2.319500000000005,23334.75,-180.0,0.0,1.0,0.02299999999999613,151.5,3600,60.0,128,10010100.0,6759.075907590759
1342,2.3210000000000264,23247.499,-190.0,0.0,1.0,0.021299999999996544,148.999,3600,60.0,128,10010100.0,6872.529345834536
1343,2.321199999999976,23594.25,-180.0,0.0,1.0,0.02230000000000132,176.00099999999995,3600,60.0,128,10010100.0,5818.148760518407
1344,2.3262000000000285,23300.0,-180.0,0.0,1.0,0.021600000000006503,151.5,3600,60.0,128,10010100.0,6759.075907590759
1345,2.3178000000000054,22977.25,-160.0,0.0,1.0,0.02200000000001978,153.499,3600,60.0,128,10010100.0,6671.053231617144
1346,2.327200000000005,23499.751,-160.0,0.0,1.0,0.023099999999999454,152.249,3600,60.0,128,10010100.0,6725.824143344127
1347,2.316599999999994,23265.25,-150.0,0.0,1.0,0.022400000000004642,173.75,3600,60.0,128,10010100.0,5893.525179856115
1348,2.311000000000007,23090.25,-180.0,0.0,1.0,0.020600000000001728,149.251,3600,60.0,128,10010100.0,6860.925554937655
1349,2.3189999999999884,23114.751,-170.0,0.0,1.0,0.021700000000009826,151.5,3600,60.0,128,10010100.0,6759.075907590759
1350,2.315199999999976,23224.999,-190.0,0.0,1.0,0.023600000000016053,178.50099999999995,3600,60.0,128,10010100.0,5736.6625397056605
1351,2.3315999999999804,23310.75,-180.0,0.0,1.0,0.020700000000005048,148.501,3600,60.0,128,10010100.0,6895.576460764572
1352,2.323100000000011,23508.25,-180.0,0.0,1.0,0.021799999999984717,151.251,3600,60.0,128,10010100.0,6770.203172210431
1353,2.3254999999999773,23483.5,-180.0,0.0,1.0,0.021099999999989905,149.0,3600,60.0,128,10010100.0,6872.48322147651
1354,2.3071999999999946,22858.751,-150.0,0.0,1.0,0.022599999999982856,176.74900000000005,3600,60.0,128,10010100.0,5793.526413162167
1355,2.326300000000004,23406.25,-180.0,0.0,1.0,0.02159999999997808,152.499,3600,60.0,128,10010100.0,6714.798129823803
1356,2.31910000000002,23125.251,-170.0,0.0,1.0,0.019000000000005457,105.0,3600,60.0,128,10010100.0,9752.380952380952
1357,2.333399999999984,23687.0,-170.0,0.0,1.0,0.021500000000003183,147.751,3600,60.0,128,10010100.0,6930.579150056514
1358,2.315700000000021,23346.5,-170.0,0.0,1.0,0.02200000000001978,173.74900000000005,3600,60.0,128,10010100.0,5893.559099620717
1359,2.3111000000000104,23094.751,-170.0,0.0,1.0,0.022099999999966258,157.499,3600,60.0,128,10010100.0,6501.628581768773
1361,2.312799999999981,23415.499,-180.0,0.0,1.0,0.02260000000001128,176.49900000000005,3600,60.0,128,10010100.0,5801.732587720043
1362,2.314399999999978,23196.75,-160.0,0.0,1.0,0.021399999999971442,165.24900000000005,3600,60.0,128,10010100.0,6196.709208527735
1364,2.3566999999999894,23824.499,-150.0,1.0,1.0,0.0676000000000272,306.751,3600,60.0,128,10010100.0,3338.212426365358
1365,2.3061999999999903,22977.0,-150.0,0.0,1.0,0.022299999999972897,176.50099999999995,3600,60.0,128,10010100.0,5801.666846080193
1366,2.32729999999998,23529.751,-150.0,0.0,1.0,0.02199999999999136,157.25,3600,60.0,128,10010100.0,6511.923688394278
1367,2.3136000000000085,23230.749,-120.0,1.0,1.0,0.021700000000009826,147.749,3600,60.0,128,10010100.0,6930.672965637668
1368,2.3108000000000293,23086.999,-160.0,0.0,1.0,0.022299999999972897,176.75099999999995,3600,60.0,128,10010100.0,5793.460857364315
1369,2.3289999999999518,23237.75,-130.0,0.0,1.0,0.021099999999989905,149.499,3600,60.0,128,10010100.0,6849.544144107987
1370,2.314700000000016,23214.999,-160.0,1.0,1.0,0.020800000000008367,148.249,3600,60.0,128,10010100.0,6907.297856983859
1371,2.31529999999998,23144.0,-160.0,1.0,1.0,0.021099999999989905,151.499,3600,60.0,128,10010100.0,6759.120522247672
1372,2.3180000000000405,23477.75,-140.0,0.0,1.0,0.022299999999972897,176.50099999999995,3600,60.0,128,10010100.0,5801.666846080193
1373,2.3378999999999905,23583.0,-170.0,0.0,1.0,0.022199999999998,152.75,3600,60.0,128,10010100.0,6703.764320785597
1374,2.308400000000006,22928.75,-150.0,0.0,1.0,0.022400000000004642,151.5,3600,60.0,128,10010100.0,6759.075907590759
1375,2.314700000000016,22955.501,-120.0,1.0,1.0,0.031799999999975626,256.0,3600,60.0,256,10010100.0,8000.0
1377,3.934599999999989,37590.251,-160.0,1.0,1.0,0.03050000000001773,213.5,3600,60.0,256,10010100.0,9592.505854800937
1378,2.3118000000000047,22923.999,-150.0,0.0,1.0,0.037100000000009466,302.999,3600,60.0,256,10010100.0,6759.098214845593
1379,2.338300000000004,23606.001,-170.0,0.0,1.0,0.030399999999985994,214.75,3600,60.0,256,10010100.0,9536.670547147847
1380,2.320500000000038,23187.999,-170.0,0.0,1.0,0.030399999999985994,211.751,3600,60.0,256,10010100.0,9671.737087428159
1381,2.315899999999999,22619.75,-150.0,0.0,1.0,0.027899999999988268,172.75,3600,60.0,256,10010100.0,11855.282199710564
1382,2.310099999999977,22565.249,-170.0,0.0,1.0,0.03159999999996898,253.75,3600,60.0,256,10010100.0,8070.935960591133
1383,2.328300000000013,23494.25,-170.0,0.0,1.0,0.02960000000001628,211.75,3600,60.0,256,10010100.0,9671.782762691852
1384,2.3210000000000264,22822.0,-180.0,0.0,1.0,0.01890000000003056,104.251,3600,60.0,256,10010100.0,19644.895492609183
1385,2.3140999999999963,22854.25,-170.0,0.0,1.0,0.03520000000003165,280.0,3600,60.0,256,10010100.0,7314.285714285716
1386,2.317700000000002,23059.0,-160.0,0.0,1.0,0.03860000000003083,304.001,3600,60.0,256,10010100.0,6736.819944671235
1387,2.315399999999954,22773.5,-160.0,0.0,1.0,0.030399999999985994,214.75,3600,60.0,256,10010100.0,9536.670547147847
1388,2.315900000000056,22694.249,-170.0,1.0,1.0,0.018100000000004,103.999,3600,60.0,256,10010100.0,19692.4970432408
1389,2.3156999999999925,23033.0,-170.0,0.0,1.0,0.03190000000000737,254.501,3600,60.0,256,10010100.0,8047.1196576830735
1390,2.338899999999967,23677.751,-160.0,0.0,1.0,0.02999999999997272,211.75,3600,60.0,256,10010100.0,9671.782762691852
1391,2.308400000000006,22481.0,-150.0,0.0,1.0,0.03089999999997417,215.25,3600,60.0,256,10010100.0,9514.51800232288
1392,2.323699999999974,23444.749,-150.0,1.0,1.0,0.03150000000005093,212.25,3600,60.0,256,10010100.0,9648.998822143698
1393,2.313400000000001,22775.501,-220.0,0.0,1.0,0.031999999999982265,256.001,3600,60.0,256,10010100.0,7999.9687501220715
1394,2.3319000000000187,23705.75,-220.0,0.0,1.0,0.030399999999985994,212.25,3600,60.0,256,10010100.0,9648.998822143698
1395,2.3182999999999647,22997.249,-150.0,0.0,1.0,0.030000000000029562,212.499,3600,60.0,256,10010100.0,9637.692412670176
1396,2.309199999999976,22707.751,-150.0,0.0,1.0,0.032100000000014006,254.75,3600,60.0,256,10010100.0,8039.254170755643
1397,2.3275000000000428,22777.75,-190.0,0.0,1.0,0.030000000000029562,212.499,3600,60.0,256,10010100.0,9637.692412670176
1398,2.3190999999999917,22998.25,-180.0,0.0,1.0,0.041200000000003456,296.249,3600,60.0,256,10010100.0,6913.103504146849
1399,2.3181000000000163,23494.249,-240.0,0.0,1.0,0.03029999999995425,213.749,3600,60.0,256,10010100.0,9581.331374649704
1400,2.3163999999999882,23257.75,-230.0,0.0,1.0,0.03190000000000737,254.0,3600,60.0,256,10010100.0,8062.992125984251
1401,2.3238000000000056,23299.249,-230.0,0.0,1.0,0.03050000000001773,214.5,3600,60.0,256,10010100.0,9547.785547785548
1402,2.3145999999999844,22614.25,-230.0,0.0,1.0,0.03260000000000218,218.999,3600,60.0,256,10010100.0,9351.640875072488
1403,2.3266000000000417,23564.001,-230.0,0.0,1.0,0.030700000000024374,215.25,3600,60.0,256,10010100.0,9514.51800232288
1404,2.3115000000000236,22888.251,-230.0,0.0,1.0,0.03160000000002583,254.001,3600,60.0,256,10010100.0,8062.9603820457405
1405,2.312400000000025,23090.501,-230.0,0.0,1.0,0.029599999999959437,209.751,3600,60.0,256,10010100.0,9763.958217124116
1406,2.3139999999999645,22495.25,-220.0,0.0,1.0,0.030499999999960888,215.75,3600,60.0,256,10010100.0,9492.468134414832
1407,2.3109000000000037,22822.751,-240.0,0.0,1.0,0.031700000000000735,255.999,3600,60.0,256,10010100.0,8000.031250122071
1408,2.3205999999999563,23278.999,-240.0,0.0,1.0,0.028999999999996362,170.25099999999995,3600,60.0,256,10010100.0,12029.297918954957
1409,2.317000000000008,23080.75,-230.0,0.0,1.0,0.030100000000004457,213.5,3600,60.0,256,10010100.0,9592.505854800937
1410,2.3269999999999977,23580.25,-240.0,0.0,1.0,0.02949999999998454,210.75,3600,60.0,256,10010100.0,9717.67497034401
1411,2.309600000000046,22575.249,-230.0,0.0,1.0,0.03250000000002728,257.749,3600,60.0,256,10010100.0,7945.714629348708
1412,2.3256999999999834,23432.001,-230.0,0.0,1.0,0.026299999999992,164.0,3600,60.0,256,10010100.0,12487.804878048779
1413,2.3152000000000044,22719.0,-220.0,0.0,1.0,0.02999999999997272,212.25,3600,60.0,256,10010100.0,9648.998822143698
1414,2.329599999999971,23685.5,-230.0,0.0,1.0,0.030499999999960888,216.75,3600,60.0,256,10010100.0,9448.673587081892
1415,2.318399999999997,23055.5,-230.0,0.0,1.0,0.032100000000014006,256.251,3600,60.0,256,10010100.0,7992.163933018799
1416,2.3104999999999905,22706.25,-230.0,0.0,1.0,0.030700000000024374,218.25,3600,60.0,256,10010100.0,9383.734249713629
1417,2.3138000000000147,22536.001,-230.0,0.0,1.0,0.030000000000029562,211.501,3600,60.0,256,10010100.0,9683.169346717035
1418,2.308499999999981,22874.249,-240.0,0.0,1.0,0.016599999999982632,112.5,3600,60.0,256,10010100.0,18204.44444444444
1419,2.330000000000041,23381.749,-210.0,0.0,1.0,0.029899999999997817,209.001,3600,60.0,256,10010100.0,9798.996177051786
1420,2.337999999999965,22763.249,-220.0,0.0,1.0,0.02960000000001628,211.0,3600,60.0,256,10010100.0,9706.161137440758
1422,2.3333000000000084,23769.251,-210.0,0.0,1.0,0.03050000000001773,214.249,3600,60.0,256,10010100.0,9558.971103715769
1423,2.311200000000042,23068.25,-200.0,0.0,1.0,0.031999999999982265,255.251,3600,60.0,256,10010100.0,8023.474932517404
1424,2.3279,23415.75,-200.0,0.0,1.0,0.029899999999997817,210.0,3600,60.0,256,10010100.0,9752.380952380952
1425,2.31529999999998,22742.751,-190.0,0.0,1.0,0.030700000000024374,216.249,3600,60.0,256,10010100.0,9470.564025729598
1426,2.332400000000007,23673.751,-210.0,0.0,1.0,0.029499999999927695,209.75,3600,60.0,256,10010100.0,9764.00476758045
1427,2.3185000000000286,22964.999,-200.0,0.0,1.0,0.032399999999995543,257.25,3600,60.0,256,10010100.0,7961.127308066084
1428,2.3111000000000104,22704.749,-220.0,0.0,1.0,0.02980000000002292,212.5,3600,60.0,256,10010100.0,9637.64705882353
1429,2.314500000000009,22538.5,-220.0,0.0,1.0,0.030399999999985994,214.751,3600,60.0,256,10010100.0,9536.626139109947
1430,2.313000000000045,22874.751,-220.0,0.0,1.0,0.033999999999991815,256.0,3600,60.0,256,10010100.0,8000.0
1431,2.3321000000000254,23380.501,-210.0,0.0,1.0,0.03029999999995425,211.751,3600,60.0,256,10010100.0,9671.737087428159
1432,2.3181999999999903,23112.5,-210.0,0.0,1.0,0.02960000000001628,210.749,3600,60.0,256,10010100.0,9717.721080527072
1433,2.329900000000009,23612.5,-190.0,0.0,1.0,0.029899999999997817,212.75,3600,60.0,256,10010100.0,9626.321974148059
1434,2.306899999999928,22549.5,-210.0,0.0,1.0,0.03140000000001919,255.75,3600,60.0,256,10010100.0,8007.820136852395
1435,2.3301999999999907,23493.249,-200.0,0.0,1.0,0.030499999999960888,216.25,3600,60.0,256,10010100.0,9470.520231213875
2276,4.191599999999993,23980.249,-220.0,1.0,1.0,0.047899999999970085,214.249,3600,60.0,256,10010100.0,9558.971103715769
2277,4.189899999999966,24230.5,-210.0,0.0,1.0,0.050399999999967804,254.25,3600,60.0,256,10010100.0,8055.063913470993
2278,4.183500000000096,23754.75,-220.0,0.0,1.0,0.04860000000007858,219.001,3600,60.0,256,10010100.0,9351.555472349442
2280,4.190600000000018,23962.25,-210.0,1.0,1.0,0.04819999999995162,215.75,3600,60.0,256,10010100.0,9492.468134414832
2282,17.81119999999998,93727.751,-220.0,0.0,1.0,13.745300000000045,69374.74900000001,3600,60.0,256,10010100.0,29.52082752760661
2283,4.162199999999984,23778.999,-220.0,0.0,1.0,0.0504999999999427,256.0,3600,60.0,256,10010100.0,8000.0
2285,4.167999999999894,23987.249,-220.0,0.0,1.0,0.047000000000025466,221.75,3600,60.0,256,10010100.0,9235.625704622322
2286,4.308200000000056,24527.001,-210.0,0.0,1.0,0.04809999999997672,215.0,3600,60.0,256,10010100.0,9525.581395348838
2289,4.168900000000009,23668.0,-230.0,0.0,1.0,0.050399999999967804,255.999,3600,60.0,256,10010100.0,8000.031250122071
2290,4.197499999999991,24003.75,-250.0,0.0,1.0,0.0484000000000151,215.001,3600,60.0,256,10010100.0,9525.537090525162
2293,4.182199999999966,23588.749,-240.0,0.0,1.0,0.07709999999997308,399.501,3600,60.0,256,10010100.0,5126.3951779845365
2295,4.175200000000018,23845.749,-240.0,0.0,1.0,0.0481000000000904,219.001,3600,60.0,256,10010100.0,9351.555472349442
2297,4.194299999999998,24071.5,-230.0,0.0,1.0,0.048599999999964894,220.249,3600,60.0,256,10010100.0,9298.566622322916
2301,4.196000000000026,24076.75,-230.0,0.0,1.0,0.07619999999997162,399.75,3600,60.0,256,10010100.0,5123.202001250782
2302,4.189300000000003,23982.751,-230.0,1.0,1.0,0.07789999999999964,400.5,3600,60.0,256,10010100.0,5113.607990012484
2303,4.199699999999893,24304.25,-250.0,0.0,1.0,0.07749999999998636,414.5,3600,60.0,256,10010100.0,4940.892641737032
2305,4.176300000000083,23950.0,-230.0,0.0,1.0,0.04819999999995162,226.5,3600,60.0,256,10010100.0,9041.942604856513
2306,4.198600000000056,23841.5,-230.0,0.0,1.0,0.07629999999994652,399.499,3600,60.0,256,10010100.0,5126.420842104736
2308,4.192200000000072,24079.5,-230.0,0.0,1.0,0.07600000000002183,400.001,3600,60.0,256,10010100.0,5119.987200032
2310,4.183200000000056,23832.5,-220.0,0.0,1.0,0.07789999999999964,400.501,3600,60.0,256,10010100.0,5113.595221984465
2314,4.170200000000023,23774.001,-220.0,0.0,1.0,0.05129999999996926,257.999,3600,60.0,256,10010100.0,7938.015263625052
2315,4.182300000000056,23663.25,-230.0,0.0,1.0,0.07609999999999673,399.75,3600,60.0,256,10010100.0,5123.202001250782
2316,4.184300000000008,23987.25,-220.0,0.0,1.0,0.07749999999998636,400.5,3600,60.0,256,10010100.0,5113.607990012484
2317,4.1889999999999645,23871.249,-200.0,0.0,1.0,0.07789999999999964,399.501,3600,60.0,256,10010100.0,5126.3951779845365
2318,4.177900000000022,24210.751,-230.0,0.0,1.0,0.05110000000001946,258.001,3600,60.0,256,10010100.0,7937.953728861517
2319,4.1977000000000535,24145.501,-230.0,0.0,1.0,0.07629999999994652,399.75,3600,60.0,256,10010100.0,5123.202001250782
2320,4.18240000000003,23617.749,-240.0,1.0,1.0,0.07789999999999964,399.75,3600,60.0,256,10010100.0,5123.202001250782
2321,4.189699999999903,23934.75,-240.0,0.0,1.0,0.04790000000002692,218.25,3600,60.0,256,10010100.0,9383.734249713629
2322,4.179100000000062,23843.25,-240.0,0.0,1.0,0.050700000000006185,256.751,3600,60.0,256,10010100.0,7976.599896397678
2323,4.211500000000001,24148.501,-250.0,0.0,1.0,0.07730000000003656,400.0,3600,60.0,256,10010100.0,5120.0
2324,4.2059000000000415,24099.75,-260.0,0.0,1.0,0.07600000000002183,395.249,3600,60.0,256,10010100.0,5181.5437863220395
2326,4.181100000000015,23686.25,-250.0,0.0,1.0,0.07749999999998636,399.75,3600,60.0,256,10010100.0,5123.202001250782
2328,4.197400000000016,23943.25,-240.0,0.0,1.0,0.047800000000052016,213.749,3600,60.0,256,10010100.0,9581.331374649704
2330,4.201500000000009,24169.0,-240.0,0.0,1.0,0.04849999999999,215.75,3600,60.0,256,10010100.0,9492.468134414832
2331,4.193899999999985,23624.499,-250.0,1.0,1.0,0.0766999999999598,397.5,3600,60.0,256,10010100.0,5152.201257861635
2332,4.1889999999999645,23926.25,-240.0,0.0,1.0,0.07820000000003803,412.499,3600,60.0,256,10010100.0,4964.86052087399
3095,2.3921519999999994,24157.5,-210.0,0.0,1.0,0.08337599999999945,410.501,3600,60.0,20,10010100.0,389.7676254138236
3096,2.31645,23055.251,-190.0,0.0,1.0,0.014290999999999162,97.999,3600,60.0,20,10010100.0,1632.6697211196033
3097,2.3047560000000002,22951.75,-180.0,0.0,1.0,0.01407799999999959,102.251,3600,60.0,20,10010100.0,1564.7768725978228
3098,2.32818,23420.251,-190.0,0.0,1.0,0.015669999999998296,100.501,3600,60.0,20,10010100.0,1592.0239599605973
3099,2.314280000000002,23160.25,-240.0,0.0,1.0,0.01360000000000028,99.0,3600,60.0,20,10010100.0,1616.1616161616162
3100,2.331430000000001,23657.501,-200.0,0.0,1.0,0.014299999999998647,96.25,3600,60.0,20,10010100.0,1662.3376623376623
3101,2.3161099999999983,23657.0,-210.0,0.0,1.0,0.01470000000000127,104.5,3600,60.0,20,10010100.0,1531.1004784688996
3102,2.31241,23159.501,-200.0,0.0,1.0,0.014659999999995675,99.249,3600,60.0,20,10010100.0,1612.1069229916675
3103,2.31945,23308.0,-200.0,0.0,1.0,0.014980000000001326,102.251,3600,60.0,20,10010100.0,1564.7768725978228
3105,2.3313,23532.751,-210.0,0.0,1.0,0.014949999999998909,100.001,3600,60.0,20,10010100.0,1599.9840001599982
3106,2.3203700000000005,23659.75,-200.0,0.0,1.0,0.014539999999996668,99.001,3600,60.0,20,10010100.0,1616.1452914617025
3107,2.319229999999997,23114.5,-210.0,0.0,1.0,0.014530000000000596,98.749,3600,60.0,20,10010100.0,1620.2695723501001
3108,2.3061799999999977,23049.249,-200.0,0.0,1.0,0.013809999999992328,101.751,3600,60.0,20,10010100.0,1572.466118269108
3109,2.331310000000002,23601.0,-190.0,0.0,1.0,0.01594000000000051,99.5,3600,60.0,20,10010100.0,1608.0402010050254
3110,2.3181199999999933,23316.0,-210.0,0.0,1.0,0.014459999999999697,99.249,3600,60.0,20,10010100.0,1612.1069229916675
3111,2.311959999999999,23089.499,-200.0,0.0,1.0,0.015799999999998704,105.999,3600,60.0,20,10010100.0,1509.4482023415314
3112,2.3270400000000038,23257.25,-200.0,0.0,1.0,0.014110000000002287,100.75,3600,60.0,20,10010100.0,1588.0893300248142
3113,2.3158600000000007,23240.499,-180.0,0.0,1.0,0.015109999999999957,108.249,3600,60.0,20,10010100.0,1478.0737004498885
3114,2.322650000000003,23367.249,-170.0,0.0,1.0,0.01565000000000083,98.749,3600,60.0,20,10010100.0,1620.2695723501001
3115,2.31918000000001,23549.0,-190.0,0.0,1.0,0.014249999999996987,103.75,3600,60.0,20,10010100.0,1542.1686746987953
3116,2.323440000000012,23411.251,-190.0,0.0,1.0,0.014619999999993638,104.001,3600,60.0,20,10010100.0,1538.446745704368
3117,2.312809999999999,22926.499,-110.0,1.0,1.0,0.013989999999999723,99.499,3600,60.0,20,10010100.0,1608.056362375501
3118,2.3265600000000006,23403.75,-150.0,0.0,1.0,0.013910000000002752,96.251,3600,60.0,20,10010100.0,1662.3203914764524
3119,2.312320000000007,23207.75,-180.0,0.0,1.0,0.014169999999992909,101.749,3600,60.0,20,10010100.0,1572.4970269978085
3120,2.3137999999999863,23053.25,-190.0,0.0,1.0,0.01403999999999428,99.251,3600,60.0,20,10010100.0,1612.0744375371532
3121,2.3159299999999803,23131.001,-190.0,0.0,1.0,0.014579999999995152,105.251,3600,60.0,20,10010100.0,1520.1755802795221
3122,2.3138100000000184,23195.75,-200.0,0.0,1.0,0.01541000000001702,105.5,3600,60.0,20,10010100.0,1516.5876777251185
3123,2.331040000000016,23482.499,-200.0,0.0,1.0,0.0146000000000015,99.25,3600,60.0,20,10010100.0,1612.0906801007557
3124,2.317380000000014,23432.25,-200.0,0.0,1.0,0.01566000000001111,99.5,3600,60.0,20,10010100.0,1608.0402010050254
3125,2.3227800000000087,23369.75,-200.0,0.0,1.0,0.015489999999999782,106.501,3600,60.0,20,10010100.0,1502.3333114243055
3126,2.315330000000017,23356.499,-190.0,0.0,1.0,0.014439999999979138,104.751,3600,60.0,20,10010100.0,1527.4317190289353
3127,2.323660000000004,23304.25,-200.0,0.0,1.0,0.01411999999999125,97.5,3600,60.0,20,10010100.0,1641.0256410256409
